,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,SBR File
82,1.0,1.0,1.0,8.0,0.0,6.0,2.0,1.0,1.0,0.0,12.0,13.0,11.0,2.0,12.0,4.0,2.0,1.0,5.0,163.0,24.0,95.0,35.0,33.0,45.0,39.0,57.0,34.0,23.0,5.0,5.0,7.0,1.0,1.0,0.47,18.0,18.0,20.0,12.0,0
83,2.0,2.0,1.0,10.0,0.0,8.0,0.0,10.0,0.0,2.0,46.0,45.0,41.0,30.0,41.0,4.0,10.0,0.0,27.0,679.0,104.0,502.0,172.0,227.0,75.0,216.0,310.0,156.0,154.0,14.0,14.0,15.0,4.0,3.0,0.15,99.0,94.0,105.0,49.0,1
84,1.0,1.0,1.0,7.0,0.0,6.0,0.0,6.0,1.0,0.0,29.0,28.0,23.0,19.0,24.0,5.0,4.0,0.0,15.0,302.0,51.0,231.0,88.0,89.0,20.0,109.0,147.0,83.0,64.0,5.0,5.0,5.0,1.0,2.0,0.09,44.0,42.0,45.0,29.0,0
85,1.0,1.0,1.0,9.0,1.0,7.0,0.0,2.0,0.0,0.0,9.0,9.0,9.0,7.0,9.0,1.0,0.0,0.0,8.0,139.0,21.0,99.0,40.0,38.0,19.0,47.0,63.0,37.0,26.0,6.0,6.0,6.0,3.0,2.0,0.19,16.0,16.0,16.0,11.0,0
86,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,9.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,9.0,56.0,10.0,29.0,13.0,5.0,17.0,7.0,17.0,12.0,5.0,1.0,1.0,1.0,1.0,0.0,0.59,9.0,9.0,9.0,9.0,0
87,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,7.0,7.0,6.0,0.0,7.0,1.0,1.0,0.0,5.0,66.0,10.0,39.0,17.0,7.0,17.0,10.0,18.0,12.0,6.0,1.0,1.0,1.0,1.0,0.0,0.44,7.0,7.0,7.0,7.0,1
88,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,30.0,2.0,0.0,0.0,0.0,2.0,71.0,1.0,34.0,32.0,0.0,43.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.26,2.0,2.0,2.0,2.0,0
89,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,48.0,7.0,21.0,10.0,10.0,20.0,7.0,9.0,9.0,0.0,1.0,1.0,1.0,1.0,0.0,0.95,1.0,1.0,1.0,1.0,0
90,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,14.0,14.0,14.0,5.0,14.0,0.0,0.0,0.0,14.0,124.0,22.0,85.0,34.0,22.0,17.0,36.0,52.0,31.0,21.0,3.0,3.0,3.0,1.0,1.0,0.2,18.0,18.0,18.0,14.0,0
91,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,50.0,7.0,26.0,10.0,9.0,17.0,12.0,18.0,11.0,7.0,2.0,2.0,2.0,1.0,1.0,0.65,5.0,5.0,5.0,4.0,0
92,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,5.0,5.0,4.0,0.0,5.0,0.0,0.0,0.0,5.0,58.0,10.0,31.0,13.0,7.0,17.0,12.0,18.0,12.0,6.0,1.0,1.0,1.0,1.0,0.0,0.55,5.0,5.0,5.0,5.0,0
93,1.0,2.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,37.0,3.0,17.0,5.0,6.0,17.0,5.0,8.0,5.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,3.0,4.0,2.0,0
94,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,6.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,6.0,60.0,10.0,33.0,12.0,8.0,17.0,11.0,18.0,11.0,7.0,1.0,1.0,1.0,1.0,0.0,0.52,6.0,6.0,6.0,6.0,0
95,2.0,2.0,1.0,7.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,43.0,5.0,20.0,8.0,6.0,18.0,9.0,14.0,9.0,5.0,3.0,3.0,3.0,1.0,2.0,0.9,4.0,4.0,4.0,2.0,0
96,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,0.0,1.0,7.0,7.0,7.0,1.0,7.0,1.0,0.0,1.0,5.0,105.0,12.0,75.0,29.0,23.0,19.0,30.0,41.0,27.0,14.0,2.0,2.0,2.0,1.0,1.0,0.25,10.0,10.0,10.0,7.0,1
97,2.0,2.0,1.0,11.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,47.0,5.0,25.0,13.0,5.0,17.0,10.0,13.0,10.0,3.0,2.0,2.0,2.0,1.0,1.0,0.68,2.0,2.0,2.0,1.0,0
98,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,5.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,6.0,72.0,8.0,36.0,11.0,13.0,28.0,13.0,22.0,11.0,11.0,5.0,5.0,5.0,4.0,2.0,0.78,9.0,9.0,9.0,8.0,0
99,1.0,2.0,1.0,8.0,1.0,6.0,1.0,3.0,2.0,0.0,9.0,8.0,8.0,4.0,10.0,0.0,2.0,0.0,8.0,140.0,25.0,74.0,26.0,27.0,41.0,23.0,37.0,20.0,17.0,5.0,3.0,5.0,1.0,2.0,0.55,19.0,13.0,19.0,9.0,0
100,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,79.0,8.0,48.0,23.0,14.0,23.0,23.0,29.0,22.0,7.0,2.0,2.0,2.0,1.0,1.0,0.48,5.0,5.0,5.0,4.0,0
101,1.0,1.0,1.0,12.0,0.0,8.0,3.0,2.0,0.0,0.0,15.0,18.0,17.0,7.0,17.0,1.0,2.0,5.0,9.0,268.0,27.0,138.0,45.0,53.0,105.0,60.0,85.0,41.0,44.0,4.0,4.0,5.0,1.0,2.0,0.76,23.0,23.0,25.0,15.0,0
102,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,6.0,0.0,23.0,23.0,17.0,1.0,23.0,1.0,0.0,0.0,22.0,163.0,26.0,115.0,34.0,33.0,23.0,42.0,66.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.2,23.0,23.0,23.0,23.0,0
103,1.0,1.0,1.0,7.0,0.0,5.0,2.0,1.0,0.0,1.0,12.0,12.0,12.0,1.0,12.0,2.0,0.0,5.0,5.0,163.0,18.0,83.0,30.0,23.0,63.0,27.0,45.0,24.0,21.0,5.0,5.0,8.0,4.0,3.0,0.76,17.0,17.0,20.0,15.0,0
104,2.0,2.0,1.0,9.0,0.0,8.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,7.0,6.0,1.0,1.0,1.0,3.0,131.0,14.0,70.0,27.0,31.0,47.0,40.0,52.0,25.0,27.0,5.0,5.0,5.0,1.0,1.0,0.67,12.0,12.0,13.0,6.0,0
105,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,42.0,4.0,17.0,8.0,4.0,21.0,7.0,10.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,1.24,2.0,2.0,2.0,2.0,1
106,1.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,4.0,0.0,31.0,31.0,27.0,1.0,31.0,2.0,0.0,3.0,26.0,269.0,36.0,170.0,60.0,46.0,64.0,51.0,86.0,40.0,46.0,2.0,2.0,2.0,1.0,1.0,0.38,33.0,33.0,33.0,31.0,0
107,2.0,3.0,1.0,18.0,1.0,12.0,4.0,2.0,0.0,0.0,9.0,10.0,10.0,5.0,10.0,1.0,0.0,1.0,8.0,234.0,33.0,142.0,41.0,64.0,62.0,64.0,91.0,39.0,52.0,6.0,6.0,6.0,5.0,3.0,0.44,25.0,25.0,28.0,13.0,0
108,2.0,2.0,1.0,16.0,1.0,12.0,2.0,2.0,0.0,1.0,13.0,13.0,11.0,5.0,11.0,2.0,3.0,1.0,5.0,272.0,36.0,182.0,65.0,96.0,54.0,96.0,126.0,62.0,64.0,4.0,4.0,4.0,1.0,3.0,0.3,28.0,28.0,28.0,13.0,1
109,1.0,1.0,1.0,9.0,0.0,8.0,0.0,2.0,1.0,9.0,30.0,30.0,29.0,15.0,30.0,0.0,8.0,4.0,18.0,423.0,58.0,307.0,109.0,139.0,59.0,142.0,199.0,97.0,102.0,8.0,8.0,9.0,5.0,4.0,0.19,55.0,55.0,59.0,38.0,0
110,2.0,2.0,1.0,9.0,1.0,8.0,0.0,2.0,1.0,1.0,12.0,12.0,11.0,4.0,12.0,0.0,3.0,0.0,9.0,180.0,29.0,124.0,39.0,53.0,28.0,54.0,83.0,38.0,45.0,8.0,8.0,9.0,5.0,1.0,0.23,29.0,29.0,30.0,18.0,0
111,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,7.0,7.0,5.0,1.0,7.0,1.0,2.0,0.0,4.0,75.0,11.0,44.0,16.0,13.0,20.0,19.0,32.0,16.0,16.0,5.0,5.0,5.0,1.0,1.0,0.45,12.0,12.0,12.0,7.0,1
112,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,42.0,4.0,21.0,8.0,5.0,17.0,9.0,13.0,8.0,5.0,1.0,1.0,1.0,1.0,0.0,0.81,3.0,3.0,3.0,3.0,0
113,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,0.0,2.0,28.0,28.0,28.0,21.0,28.0,1.0,1.0,0.0,26.0,322.0,45.0,260.0,80.0,99.0,17.0,114.0,155.0,70.0,85.0,6.0,6.0,6.0,1.0,2.0,0.07,40.0,40.0,41.0,28.0,0
114,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,2.0,27.0,2.0,5.0,3.0,0.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,0
115,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,41.0,4.0,1.0,0.0,0.0,3.0,84.0,8.0,53.0,45.0,2.0,23.0,5.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,0.43,4.0,4.0,4.0,4.0,0
116,2.0,3.0,1.0,17.0,0.0,12.0,4.0,2.0,3.0,2.0,6.0,6.0,3.0,8.0,6.0,2.0,3.0,0.0,1.0,161.0,17.0,98.0,33.0,42.0,46.0,45.0,62.0,35.0,27.0,7.0,7.0,8.0,1.0,3.0,0.47,13.0,13.0,18.0,6.0,1
117,1.0,1.0,1.0,11.0,0.0,9.0,0.0,1.0,1.0,3.0,27.0,27.0,26.0,3.0,27.0,0.0,10.0,0.0,17.0,396.0,51.0,299.0,95.0,150.0,46.0,117.0,164.0,87.0,77.0,7.0,7.0,7.0,4.0,3.0,0.15,49.0,49.0,52.0,30.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,3.0,6.0,4.0,0.0,20.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0
119,1.0,1.0,1.0,6.0,0.0,5.0,0.0,2.0,3.0,0.0,36.0,36.0,20.0,24.0,23.0,0.0,2.0,0.0,21.0,306.0,40.0,244.0,68.0,120.0,22.0,117.0,153.0,69.0,84.0,4.0,4.0,4.0,1.0,2.0,0.09,47.0,47.0,49.0,36.0,1
120,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,17.0,39.0,39.0,1.0,5.0,4.0,0.0,0.0,0.0,4.0,232.0,32.0,182.0,57.0,118.0,18.0,57.0,68.0,49.0,19.0,3.0,3.0,3.0,1.0,2.0,0.1,42.0,42.0,42.0,39.0,0
121,2.0,2.0,1.0,14.0,1.0,13.0,0.0,3.0,6.0,5.0,12.0,12.0,5.0,6.0,11.0,6.0,3.0,0.0,2.0,259.0,34.0,200.0,64.0,94.0,25.0,93.0,124.0,64.0,60.0,6.0,6.0,6.0,3.0,3.0,0.13,28.0,28.0,28.0,18.0,0
122,1.0,1.0,1.0,10.0,0.0,7.0,2.0,2.0,1.0,5.0,30.0,30.0,25.0,16.0,26.0,1.0,0.0,6.0,19.0,444.0,52.0,288.0,109.0,117.0,105.0,121.0,164.0,82.0,82.0,7.0,7.0,7.0,4.0,2.0,0.36,48.0,48.0,48.0,35.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,42.0,11.0,14.0,12.0,0.0,17.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,1
124,1.0,1.0,1.0,8.0,0.0,6.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,4.0,80.0,10.0,44.0,20.0,14.0,26.0,21.0,29.0,19.0,10.0,2.0,2.0,2.0,1.0,1.0,0.59,6.0,6.0,6.0,4.0,0
125,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,65.0,8.0,37.0,14.0,13.0,20.0,17.0,23.0,16.0,7.0,1.0,1.0,1.0,1.0,0.0,0.54,5.0,5.0,5.0,5.0,0
126,10.0,16.0,1.0,78.0,20.0,47.0,11.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,117.0,26.0,59.0,16.0,40.0,32.0,34.0,45.0,16.0,29.0,10.0,10.0,16.0,1.0,1.0,0.54,10.0,10.0,16.0,1.0,0
127,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,0.0,2.0,5.0,7.0,7.0,1.0,7.0,2.0,0.0,0.0,5.0,86.0,13.0,56.0,21.0,16.0,17.0,20.0,33.0,22.0,11.0,3.0,3.0,3.0,1.0,2.0,0.3,9.0,9.0,9.0,5.0,1
128,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,13.0,3.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,119.0,15.0,79.0,34.0,50.0,25.0,27.0,31.0,29.0,2.0,1.0,1.0,1.0,1.0,0.0,0.32,3.0,3.0,3.0,3.0,1
129,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,70.0,10.0,43.0,13.0,14.0,17.0,14.0,22.0,12.0,10.0,3.0,3.0,3.0,1.0,2.0,0.4,7.0,7.0,7.0,5.0,0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,29.0,3.0,9.0,7.0,0.0,17.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0
131,1.0,1.0,1.0,10.0,0.0,9.0,0.0,2.0,0.0,1.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,1.0,4.0,99.0,9.0,67.0,22.0,30.0,23.0,33.0,42.0,23.0,19.0,3.0,3.0,3.0,3.0,2.0,0.34,8.0,8.0,8.0,7.0,1
132,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,59.0,5.0,34.0,16.0,8.0,20.0,13.0,18.0,12.0,6.0,1.0,1.0,1.0,1.0,0.0,0.59,4.0,4.0,4.0,4.0,0
133,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,1.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,72.0,8.0,41.0,14.0,15.0,23.0,18.0,25.0,16.0,9.0,2.0,2.0,2.0,1.0,1.0,0.56,6.0,6.0,6.0,5.0,0
134,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,64.0,8.0,35.0,13.0,11.0,21.0,14.0,20.0,14.0,6.0,1.0,1.0,1.0,1.0,0.0,0.6,5.0,5.0,5.0,5.0,0
135,1.0,1.0,1.0,7.0,0.0,4.0,2.0,1.0,1.0,6.0,15.0,15.0,14.0,2.0,15.0,0.0,0.0,0.0,15.0,174.0,25.0,86.0,33.0,28.0,63.0,33.0,51.0,30.0,21.0,3.0,3.0,3.0,3.0,1.0,0.73,17.0,17.0,18.0,17.0,1
136,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,31.0,2.0,12.0,4.0,2.0,17.0,3.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.42,2.0,2.0,2.0,2.0,1
137,3.0,3.0,1.0,17.0,0.0,11.0,6.0,2.0,0.0,1.0,5.0,5.0,4.0,3.0,4.0,0.0,1.0,0.0,3.0,157.0,13.0,73.0,25.0,31.0,71.0,35.0,50.0,26.0,24.0,6.0,6.0,6.0,1.0,2.0,0.97,16.0,16.0,16.0,5.0,0
138,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,5.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,72.0,8.0,45.0,19.0,10.0,19.0,18.0,25.0,18.0,7.0,2.0,2.0,2.0,1.0,1.0,0.42,6.0,6.0,6.0,5.0,0
139,2.0,2.0,1.0,16.0,1.0,9.0,5.0,3.0,2.0,6.0,22.0,23.0,13.0,6.0,15.0,0.0,9.0,2.0,4.0,523.0,55.0,259.0,72.0,153.0,211.0,99.0,143.0,66.0,77.0,13.0,9.0,13.0,8.0,3.0,0.81,60.0,49.0,64.0,41.0,0
140,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,5.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,6.0,70.0,7.0,45.0,23.0,9.0,18.0,21.0,29.0,21.0,8.0,3.0,3.0,4.0,3.0,2.0,0.4,7.0,7.0,8.0,7.0,0
141,2.0,3.0,1.0,15.0,1.0,13.0,0.0,6.0,1.0,4.0,21.0,25.0,23.0,8.0,24.0,5.0,2.0,1.0,16.0,443.0,60.0,338.0,107.0,177.0,49.0,158.0,216.0,110.0,106.0,16.0,16.0,22.0,7.0,6.0,0.14,57.0,57.0,66.0,35.0,1
142,1.0,1.0,1.0,8.0,0.0,6.0,1.0,5.0,12.0,1.0,27.0,38.0,26.0,1.0,38.0,12.0,1.0,6.0,19.0,409.0,49.0,228.0,72.0,79.0,132.0,80.0,132.0,64.0,68.0,6.0,6.0,6.0,6.0,3.0,0.58,47.0,47.0,49.0,39.0,0
143,2.0,2.0,1.0,6.0,0.0,4.0,1.0,18.0,128.0,13.0,239.0,245.0,117.0,42.0,245.0,90.0,61.0,2.0,92.0,4170.0,442.0,2838.0,639.0,1620.0,931.0,1362.0,1961.0,663.0,1298.0,26.0,26.0,28.0,15.0,6.0,0.33,638.0,638.0,698.0,371.0,1
144,4.0,5.0,1.0,23.0,0.0,22.0,0.0,1.0,13.0,0.0,13.0,13.0,0.0,0.0,13.0,0.0,12.0,0.0,1.0,345.0,21.0,300.0,85.0,219.0,24.0,176.0,230.0,88.0,142.0,15.0,15.0,17.0,6.0,3.0,0.08,64.0,64.0,67.0,18.0,0
145,1.0,2.0,1.0,7.0,0.0,6.0,0.0,7.0,14.0,5.0,94.0,94.0,64.0,20.0,78.0,0.0,16.0,5.0,57.0,872.0,143.0,658.0,219.0,310.0,72.0,284.0,419.0,203.0,216.0,9.0,9.0,11.0,8.0,3.0,0.11,170.0,170.0,196.0,120.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,4.0,7.0,5.0,0.0,21.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
147,1.0,1.0,1.0,4.0,0.0,4.0,0.0,4.0,8.0,0.0,99.0,99.0,90.0,5.0,98.0,7.0,1.0,5.0,85.0,658.0,107.0,518.0,162.0,157.0,33.0,148.0,268.0,123.0,145.0,5.0,5.0,5.0,3.0,2.0,0.06,120.0,120.0,122.0,101.0,0
148,1.0,1.0,1.0,4.0,0.0,4.0,0.0,3.0,8.0,4.0,18.0,16.0,10.0,3.0,18.0,0.0,1.0,0.0,17.0,151.0,26.0,108.0,45.0,32.0,17.0,44.0,68.0,40.0,28.0,4.0,4.0,4.0,4.0,1.0,0.16,25.0,25.0,25.0,21.0,0
149,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,6.0,2.0,11.0,15.0,9.0,0.0,15.0,4.0,0.0,0.0,11.0,85.0,13.0,55.0,31.0,15.0,17.0,27.0,41.0,30.0,11.0,1.0,1.0,1.0,1.0,0.0,0.31,11.0,11.0,11.0,11.0,0
150,2.0,2.0,1.0,14.0,0.0,12.0,0.0,2.0,0.0,0.0,7.0,9.0,9.0,6.0,9.0,2.0,2.0,3.0,2.0,181.0,24.0,109.0,32.0,52.0,49.0,57.0,76.0,32.0,44.0,5.0,5.0,6.0,4.0,2.0,0.45,17.0,17.0,20.0,10.0,0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,2.0,7.0,5.0,0.0,18.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0
152,2.0,3.0,1.0,12.0,0.0,11.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,2.0,0.0,2.0,2.0,121.0,20.0,80.0,22.0,34.0,21.0,33.0,49.0,21.0,28.0,8.0,8.0,11.0,6.0,4.0,0.26,16.0,16.0,19.0,11.0,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,64.0,7.0,14.0,12.0,0.0,43.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.0,0.0,0
154,2.0,2.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,11.0,11.0,11.0,2.0,11.0,2.0,0.0,2.0,7.0,164.0,23.0,118.0,34.0,52.0,23.0,50.0,72.0,31.0,41.0,8.0,8.0,14.0,5.0,4.0,0.19,24.0,24.0,30.0,15.0,0
155,1.0,1.0,1.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,7.0,7.0,7.0,2.0,7.0,0.0,0.0,0.0,7.0,76.0,11.0,45.0,16.0,8.0,20.0,12.0,23.0,16.0,7.0,1.0,1.0,1.0,1.0,0.0,0.44,7.0,7.0,7.0,7.0,0
156,1.0,1.0,1.0,10.0,1.0,7.0,2.0,2.0,4.0,1.0,11.0,11.0,7.0,4.0,11.0,0.0,3.0,0.0,8.0,176.0,29.0,107.0,42.0,42.0,42.0,58.0,77.0,44.0,33.0,2.0,2.0,2.0,1.0,1.0,0.39,16.0,16.0,16.0,11.0,1
157,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,44.0,4.0,17.0,6.0,6.0,23.0,8.0,11.0,6.0,5.0,1.0,1.0,1.0,1.0,0.0,1.35,2.0,2.0,2.0,2.0,1
158,3.0,3.0,1.0,17.0,1.0,15.0,0.0,2.0,0.0,1.0,11.0,11.0,11.0,4.0,11.0,0.0,3.0,3.0,5.0,272.0,32.0,220.0,73.0,124.0,21.0,129.0,166.0,79.0,87.0,12.0,12.0,12.0,4.0,4.0,0.1,42.0,40.0,42.0,14.0,1
159,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,38.0,5.0,16.0,9.0,4.0,17.0,10.0,12.0,9.0,3.0,1.0,1.0,1.0,1.0,0.0,1.06,1.0,1.0,1.0,1.0,0
160,1.0,1.0,1.0,10.0,0.0,10.0,0.0,1.0,0.0,7.0,3.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,75.0,8.0,50.0,23.0,28.0,17.0,24.0,28.0,22.0,6.0,1.0,1.0,1.0,1.0,0.0,0.34,3.0,3.0,3.0,3.0,0
161,1.0,1.0,1.0,5.0,0.0,5.0,0.0,4.0,2.0,1.0,18.0,19.0,17.0,3.0,19.0,0.0,3.0,1.0,15.0,157.0,24.0,116.0,38.0,31.0,17.0,40.0,64.0,38.0,26.0,2.0,2.0,2.0,1.0,1.0,0.15,20.0,20.0,20.0,18.0,0
162,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,3.0,12.0,7.0,2.0,17.0,6.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.42,1.0,1.0,1.0,1.0,0
163,2.0,3.0,1.0,14.0,1.0,12.0,0.0,4.0,1.0,4.0,37.0,35.0,33.0,17.0,34.0,0.0,10.0,0.0,24.0,691.0,106.0,539.0,175.0,311.0,46.0,254.0,374.0,177.0,197.0,19.0,19.0,29.0,4.0,4.0,0.09,109.0,109.0,126.0,42.0,1
164,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,3.0,13.0,7.0,3.0,17.0,7.0,9.0,7.0,2.0,1.0,1.0,1.0,1.0,0.0,1.31,1.0,1.0,1.0,1.0,0
165,1.0,1.0,1.0,7.0,0.0,6.0,0.0,5.0,0.0,0.0,22.0,25.0,24.0,12.0,24.0,4.0,6.0,0.0,14.0,300.0,36.0,194.0,72.0,71.0,70.0,87.0,125.0,72.0,53.0,3.0,3.0,3.0,1.0,2.0,0.36,32.0,32.0,32.0,22.0,0
166,2.0,2.0,1.0,13.0,1.0,10.0,1.0,3.0,8.0,6.0,30.0,30.0,21.0,10.0,29.0,4.0,9.0,1.0,15.0,551.0,73.0,418.0,167.0,197.0,66.0,217.0,295.0,169.0,126.0,7.0,7.0,7.0,3.0,4.0,0.16,67.0,67.0,70.0,36.0,1
